149	26	3	1
150	27	3	1
151	28	3	1
152	29	3	1
153	30	3	1
154	31	3	1
155	32	3	1
156	33	3	1
157	34	3	1
158	35	3	1
159	36	3	1
160	37	3	1
161	38	3	1
162	39	3	1
163	40	3	1
164	0	4	1
165	1	4	1
166	2	4	1
167	3	4	1
168	4	4	1
169	5	4	1
170	6	4	1
171	7	4	1
172	8	4	1
173	9	4	1
174	10	4	1
175	11	4	1
176	12	4	1
177	13	4	1
178	14	4	1
179	15	4	1
180	16	4	1
181	17	4	1
182	18	4	1
183	19	4	1
184	20	4	1
185	21	4	1
186	22	4	1
187	23	4	1
188	24	4	1
189	25	4	1
190	26	4	1
191	27	4	1
192	28	4	1
193	29	4	1
194	30	4	1
195	31	4	1
196	32	4	1
197	33	4	1
198	34	4	1
199	35	4	1
200	36	4	1
201	37	4	1
202	38	4	1
203	39	4	1
204	40	4	1
205	0	5	1
206	1	5	1
207	2	5	1
208	3	5	1
209	4	5	1
210	5	5	1
211	6	5	1
212	7	5	1
213	8	5	1
214	9	5	1
215	10	5	1
216	11	5	1
217	12	5	1
218	13	5	1
219	14	5	1
220	15	5	1
221	16	5	1
222	17	5	1
223	18	5	1
224	19	5	1
225	20	5	1
226	21	5	1
227	22	5	1
228	23	5	1
229	24	5	1
230	25	5	1
231	26	5	1
232	27	5	1
233	28	5	1
234	29	5	1
235	30	5	1
236	31	5	1
237	32	5	1
238	33	5	1
239	34	5	1
240	35	5	1
241	36	5	1
242	37	5	1
243	38	5	1
244	39	5	1
245	40	5	1
246	0	6	1
247	1	6	1
248	2	6	1
249	3	6	1
250	4	6	1
251	5	6	1
252	6	6	1
253	7	6	1
254	8	6	1
255	9	6	1
256	10	6	1
257	11	6	1
258	12	6	1
259	13	6	1
260	14	6	1
261	15	6	1
262	16	6	1
263	17	6	1
264	18	6	1
265	19	6	1
266	20	6	1
267	21	6	1
268	22	6	1
269	23	6	1
270	24	6	1
271	25	6	1
272	26	6	1
273	27	6	1
274	28	6	1
275	29	6	1
276	30	6	1
277	31	6	1
278	32	6	1
279	33	6	1
280	34	6	1
281	35	6	1
282	36	6	1
283	37	6	1
284	38	6	1
285	39	6	1
286	40	6	1
287	0	7	1
288	1	7	1
289	2	7	1
290	3	7	1
291	4	7	1
292	5	7	1
293	6	7	1
294	7	7	1
295	8	7	1
296	9	7	1
297	10	7	1
298	11	7	1
299	12	7	1
300	13	7	1
301	14	7	1
302	15	7	1
303	16	7	1
304	17	7	1
305	18	7	1
306	19	7	1
307	20	7	1
308	21	7	1
309	22	7	1
310	23	7	1
311	24	7	1
312	25	7	1
313	26	7	1
314	27	7	1
315	28	7	1
316	29	7	1
317	30	7	1
318	31	7	1
319	32	7	1
320	33	7	1
321	34	7	1
322	35	7	1
323	36	7	1
324	37	7	1
325	38	7	1
326	39	7	1
327	40	7	1
328	0	8	1
329	1	8	1
330	2	8	1
331	3	8	1
332	4	8	1
333	5	8	1
334	6	8	1
335	7	8	1
336	8	8	1
337	9	8	1
338	10	8	1
339	11	8	1
340	12	8	1
341	13	8	1
342	14	8	1
343	15	8	1
344	16	8	1
345	17	8	1
346	18	8	1
347	19	8	1
348	20	8	1
349	21	8	1
350	22	8	1
351	23	8	1
352	24	8	1
353	25	8	1
354	26	8	1
355	27	8	1
356	28	8	1
357	29	8	1
358	30	8	1
359	31	8	1
360	32	8	1
361	33	8	1
362	34	8	1
363	35	8	1
364	36	8	1
365	37	8	1
366	38	8	1
367	39	8	1
368	40	8	1
369	0	9	1
370	1	9	1
371	2	9	1
372	3	9	1
373	4	9	1
374	5	9	1
375	6	9	1
376	7	9	1
377	8	9	1
378	9	9	1
379	10	9	1
380	11	9	1
381	12	9	1
382	13	9	1
383	14	9	1
384	15	9	1
385	16	9	1
386	17	9	1
387	18	9	1
388	19	9	1
389	20	9	1
390	21	9	1
391	22	9	1
392	23	9	1
393	24	9	1
394	25	9	1
395	26	9	1
396	27	9	1
397	28	9	1
398	29	9	1
399	30	9	1
400	31	9	1
401	32	9	1
402	33	9	1
403	34	9	1
404	35	9	1
405	36	9	1
406	37	9	1
407	38	9	1
408	39	9	1
409	40	9	1
410	0	10	1
411	1	10	1
412	2	10	1
413	3	10	1
414	4	10	1
415	5	10	1
416	6	10	1
417	7	10	1
418	8	10	1
419	9	10	1
420	10	10	1
421	11	10	1
422	12	10	1
423	13	10	1
424	14	10	1
425	15	10	1
426	16	10	1
427	17	10	1
428	18	10	1
429	19	10	1
430	20	10	1
431	21	10	1
432	22	10	1
433	23	10	1
434	24	10	1
435	25	10	1
436	26	10	1
437	27	10	1
438	28	10	1
439	29	10	1
440	30	10	1
441	31	10	1
442	32	10	1
443	33	10	1
444	34	10	1
445	35	10	1
446	36	10	1
447	37	10	1
448	38	10	1
449	39	10	1
450	40	10	1
451	0	11	1
452	1	11	1
453	2	11	1
454	3	11	1
455	4	11	1
456	5	11	1
457	6	11	1
458	7	11	1
459	8	11	1
460	9	11	1
461	10	11	1
462	11	11	1
463	12	11	1
464	13	11	1
465	14	11	1
466	15	11	1
467	16	11	1
468	17	11	1
469	18	11	1
470	19	11	1
471	20	11	1
472	21	11	1
473	22	11	1
474	23	11	1
475	24	11	1
476	25	11	1
477	26	11	1
478	27	11	1
479	28	11	1
480	29	11	1
481	30	11	1
482	31	11	1
483	32	11	1
484	33	11	1
485	34	11	1
486	35	11	1
487	36	11	1
488	37	11	1
489	38	11	1
490	39	11	1
491	40	11	1
492	0	12	1
493	1	12	1
494	2	12	1
495	3	12	1
496	4	12	1
497	5	12	1
498	6	12	1
499	7	12	1
500	8	12	1
501	9	12	1
502	10	12	1
503	11	12	1
504	12	12	1
505	13	12	1
506	14	12	1
507	15	12	1
508	16	12	1
509	17	12	1
510	18	12	1
511	19	12	1
512	20	12	1
513	21	12	1
514	22	12	1
515	23	12	1
516	24	12	1
517	25	12	1
518	26	12	1
519	27	12	1
520	28	12	1
521	29	12	1
522	30	12	1
523	31	12	1
524	32	12	1
525	33	12	1
526	34	12	1
527	35	12	1
528	36	12	1
529	37	12	1
530	38	12	1
531	39	12	1
532	40	12	1
533	0	13	1
534	1	13	1
535	2	13	1
536	3	13	1
537	4	13	1
538	5	13	1
539	6	13	1
540	7	13	1
541	8	13	1
542	9	13	1
543	10	13	1
544	11	13	1
545	12	13	1
546	13	13	1
547	14	13	1
548	15	13	1
549	16	13	1
550	17	13	1
551	18	13	1
552	19	13	1
553	20	13	1
554	21	13	1
555	22	13	1
556	23	13	1
557	24	13	1
558	25	13	1
559	26	13	1
560	27	13	1
561	28	13	1
562	29	13	1
563	30	13	1
564	31	13	1
565	32	13	1
566	33	13	1
567	34	13	1
568	35	13	1
569	36	13	1
570	37	13	1
571	38	13	1
572	39	13	1
573	40	13	1
574	0	14	1
575	1	14	1
576	2	14	1
577	3	14	1
578	4	14	1
579	5	14	1
580	6	14	1
581	7	14	1
582	8	14	1
583	9	14	1
584	10	14	1
585	11	14	1
586	12	14	1
587	13	14	1
588	14	14	1
589	15	14	1
590	16	14	1
591	17	14	1
592	18	14	1
593	19	14	1
594	20	14	1
595	21	14	1
596	22	14	1
597	23	14	1
598	24	14	1
599	25	14	1
600	26	14	1
601	27	14	1
602	28	14	1
603	29	14	1
604	30	14	1
605	31	14	1
606	32	14	1
607	33	14	1
608	34	14	1
609	35	14	1
610	36	14	1
611	37	14	1
612	38	14	1
613	39	14	1
614	40	14	1
615	0	15	1
616	1	15	1
617	2	15	1
618	3	15	1
619	4	15	1
620	5	15	1
621	6	15	1
622	7	15	1
623	8	15	1
624	9	15	1
625	10	15	1
626	11	15	1
627	12	15	1
628	13	15	1
629	14	15	1
630	15	15	1
631	16	15	1
632	17	15	1
633	18	15	1
634	19	15	1
635	20	15	1
636	21	15	1
637	22	15	1
638	23	15	1
639	24	15	1
640	25	15	1
641	26	15	1
642	27	15	1
643	28	15	1
644	29	15	1
645	30	15	1
646	31	15	1
647	32	15	1
648	33	15	1
649	34	15	1
650	35	15	1
651	36	15	1
652	37	15	1
653	38	15	1
654	39	15	1
655	40	15	1
656	0	16	1
657	1	16	1
658	2	16	1
659	3	16	1
660	4	16	1
661	5	16	1
662	6	16	1
663	7	16	1
664	8	16	1
665	9	16	1
666	10	16	1
667	11	16	1
668	12	16	1
669	13	16	1
670	14	16	1
671	15	16	1
672	16	16	1
673	17	16	1
674	18	16	1
675	19	16	1
676	20	16	1
677	21	16	1
678	22	16	1
679	23	16	1
680	24	16	1
681	25	16	1
682	26	16	1
683	27	16	1
684	28	16	1
685	29	16	1
686	30	16	1
687	31	16	1
688	32	16	1
689	33	16	1
690	34	16	1
691	35	16	1
692	36	16	1
693	37	16	1
694	38	16	1
695	39	16	1
696	40	16	1
697	0	17	1
698	1	17	1
699	2	17	1
700	3	17	1
701	4	17	1
702	5	17	1
703	6	17	1
704	7	17	1
705	8	17	1
706	9	17	1
707	10	17	1
708	11	17	1
709	12	17	1
710	13	17	1
711	14	17	1
712	15	17	1
713	16	17	1
714	17	17	1
715	18	17	1
716	19	17	1
717	20	17	1
718	21	17	1
719	22	17	1
720	23	17	1
721	24	17	1
722	25	17	1
723	26	17	1
724	27	17	1
725	28	17	1
726	29	17	1
727	30	17	1
728	31	17	1
729	32	17	1
730	33	17	1
731	34	17	1
732	35	17	1
733	36	17	1
734	37	17	1
735	38	17	1
736	39	17	1
737	40	17	1
738	0	18	1
739	1	18	1
740	2	18	1
741	3	18	1
742	4	18	1
743	5	18	1
744	6	18	1
745	7	18	1
746	8	18	1
747	9	18	1
748	10	18	1
749	11	18	1
750	12	18	1
751	13	18	1
752	14	18	1
753	15	18	1
754	16	18	1
755	17	18	1
756	18	18	1
757	19	18	1
758	20	18	1
759	21	18	1
760	22	18	1
761	23	18	1
762	24	18	1
763	25	18	1
764	26	18	1
765	27	18	1
766	28	18	1
767	29	18	1
768	30	18	1
769	31	18	1
770	32	18	1
771	33	18	1
772	34	18	1
773	35	18	1
774	36	18	1
775	37	18	1
776	38	18	1
777	39	18	1
778	40	18	1
779	0	19	1
780	1	19	1
781	2	19	1
782	3	19	1
783	4	19	1
784	5	19	1
785	6	19	1
786	7	19	1
787	8	19	1
788	9	19	1
789	10	19	1
790	11	19	1
791	12	19	1
792	13	19	1
793	14	19	1
794	15	19	1
795	16	19	1
796	17	19	1
797	18	19	1
798	19	19	1
799	20	19	1
800	21	19	1
801	22	19	1
802	23	19	1
803	24	19	1
804	25	19	1
805	26	19	1
806	27	19	1
807	28	19	1
808	29	19	1
809	30	19	1
810	31	19	1
811	32	19	1
812	33	19	1
813	34	19	1
814	35	19	1
815	36	19	1
816	37	19	1
817	38	19	1
818	39	19	1
819	40	19	1
820	0	20	1
821	1	20	1
822	2	20	1
823	3	20	1
824	4	20	1
825	5	20	1
826	6	20	1
827	7	20	1
828	8	20	1
829	9	20	1
830	10	20	1
831	11	20	1
832	12	20	1
833	13	20	1
834	14	20	1
835	15	20	1
836	16	20	1
837	17	20	1
838	18	20	1
839	19	20	1
840	20	20	1
841	21	20	1
842	22	20	1
843	23	20	1
844	24	20	1
845	25	20	1
846	26	20	1
847	27	20	1
848	28	20	1
849	29	20	1
850	30	20	1
851	31	20	1
852	32	20	1
853	33	20	1
854	34	20	1
855	35	20	1
856	36	20	1
857	37	20	1
858	38	20	1
859	39	20	1
860	40	20	1
861	0	21	1
862	1	21	1
863	2	21	1
864	3	21	1
865	4	21	1
866	5	21	1
867	6	21	1
868	7	21	1
869	8	21	1
870	9	21	1
871	10	21	1
872	11	21	1
873	12	21	1
874	13	21	1
875	14	21	1
876	15	21	1
877	16	21	1
878	17	21	1
879	18	21	1
880	19	21	1
881	20	21	1
882	21	21	1
883	22	21	1
884	23	21	1
885	24	21	1
886	25	21	1
887	26	21	1
888	27	21	1
889	28	21	1
890	29	21	1
891	30	21	1
892	31	21	1
893	32	21	1
894	33	21	1
895	34	21	1
896	35	21	1
897	36	21	1
898	37	21	1
899	38	21	1
900	39	21	1
901	40	21	1
902	0	22	1
903	1	22	1
904	2	22	1
905	3	22	1
906	4	22	1
907	5	22	1
908	6	22	1
909	7	22	1
910	8	22	1
911	9	22	1
912	10	22	1
913	11	22	1
914	12	22	1
915	13	22	1
916	14	22	1
917	15	22	1
918	16	22	1
919	17	22	1
920	18	22	1
921	19	22	1
922	20	22	1
923	21	22	1
924	22	22	1
925	23	22	1
926	24	22	1
927	25	22	1
928	26	22	1
929	27	22	1
930	28	22	1
931	29	22	1
932	30	22	1
933	31	22	1
934	32	22	1
935	33	22	1
936	34	22	1
937	35	22	1
938	36	22	1
939	37	22	1
940	38	22	1
941	39	22	1
942	40	22	1
943	0	23	1
944	1	23	1
945	2	23	1
946	3	23	1
947	4	23	1
948	5	23	1
949	6	23	1
950	7	23	1
951	8	23	1
952	9	23	1
953	10	23	1
954	11	23	1
955	12	23	1
956	13	23	1
957	14	23	1
958	15	23	1
959	16	23	1
960	17	23	1
961	18	23	1
962	19	23	1
963	20	23	1
964	21	23	1
965	22	23	1
966	23	23	1
967	24	23	1
968	25	23	1
969	26	23	1
970	27	23	1
971	28	23	1
972	29	23	1
973	30	23	1
974	31	23	1
975	32	23	1
976	33	23	1
977	34	23	1
978	35	23	1
979	36	23	1
980	37	23	1
981	38	23	1
982	39	23	1
983	40	23	1
984	0	24	1
985	1	24	1
986	2	24	1
987	3	24	1
988	4	24	1
989	5	24	1
990	6	24	1
991	7	24	1
992	8	24	1
993	9	24	1
994	10	24	1
995	11	24	1
996	12	24	1
997	13	24	1
998	14	24	1
999	15	24	1
1000	16	24	1
1001	17	24	1
1002	18	24	1
1003	19	24	1
1004	20	24	1
1005	21	24	1
1006	22	24	1
1007	23	24	1
1008	24	24	1
1009	25	24	1
1010	26	24	1
1011	27	24	1
1012	28	24	1
1013	29	24	1
1014	30	24	1
1015	31	24	1
1016	32	24	1
1017	33	24	1
1018	34	24	1
1019	35	24	1
1020	36	24	1
1021	37	24	1
1022	38	24	1
1023	39	24	1
1024	40	24	1
1025	0	25	1
1026	1	25	1
1027	2	25	1
1028	3	25	1
1029	4	25	1
1030	5	25	1
1031	6	25	1
1032	7	25	1
1033	8	25	1
1034	9	25	1
1035	10	25	1
1036	11	25	1
1037	12	25	1
1038	13	25	1
1039	14	25	1
1040	15	25	1
1041	16	25	1
1042	17	25	1
1043	18	25	1
1044	19	25	1
1045	20	25	1
1046	21	25	1
1047	22	25	1
1048	23	25	1
1049	24	25	1
1050	25	25	1
1051	26	25	1
1052	27	25	1
1053	28	25	1
1054	29	25	1
1055	30	25	1
1056	31	25	1
1057	32	25	1
1058	33	25	1
1059	34	25	1
1060	35	25	1
1061	36	25	1
1062	37	25	1
1063	38	25	1
1064	39	25	1
1065	40	25	1
1066	0	26	1
1067	1	26	1
1068	2	26	1
1069	3	26	1
1070	4	26	1
1071	5	26	1
1072	6	26	1
1073	7	26	1
1074	8	26	1
1075	9	26	1
1076	10	26	1
1077	11	26	1
1078	12	26	1
1079	13	26	1
1080	14	26	1
1081	15	26	1
1082	16	26	1
1083	17	26	1
1084	18	26	1
1085	19	26	1
1086	20	26	1
1087	21	26	1
1088	22	26	1
1089	23	26	1
1090	24	26	1
1091	25	26	1
1092	26	26	1
1093	27	26	1
1094	28	26	1
1095	29	26	1
1096	30	26	1
1097	31	26	1
1098	32	26	1
1099	33	26	1
1100	34	26	1
1101	35	26	1
1102	36	26	1
1103	37	26	1
1104	38	26	1
1105	39	26	1
1106	40	26	1
1107	0	27	1
1108	1	27	1
1109	2	27	1
1110	3	27	1
1111	4	27	1
1112	5	27	1
1113	6	27	1
1114	7	27	1
1115	8	27	1
1116	9	27	1
1117	10	27	1
1118	11	27	1
1119	12	27	1
1120	13	27	1
1121	14	27	1
1122	15	27	1
1123	16	27	1
1124	17	27	1
1125	18	27	1
1126	19	27	1
1127	20	27	1
1128	21	27	1
1129	22	27	1
1130	23	27	1
1131	24	27	1
1132	25	27	1
1133	26	27	1
1134	27	27	1
1135	28	27	1
1136	29	27	1
1137	30	27	1
1138	31	27	1
1139	32	27	1
1140	33	27	1
1141	34	27	1
1142	35	27	1
1143	36	27	1
1144	37	27	1
1145	38	27	1
1146	39	27	1
1147	40	27	1
1148	0	28	1
1149	1	28	1
1150	2	28	1
1151	3	28	1
1152	4	28	1
1153	5	28	1
1154	6	28	1
1155	7	28	1
1156	8	28	1
1157	9	28	1
1158	10	28	1
1159	11	28	1
1160	12	28	1
1161	13	28	1
1162	14	28	1
1163	15	28	1
1164	16	28	1
1165	17	28	1
1166	18	28	1
1167	19	28	1
1168	20	28	1
1169	21	28	1
1170	22	28	1
1171	23	28	1
1172	24	28	1
1173	25	28	1
1174	26	28	1
1175	27	28	1
1176	28	28	1
1177	29	28	1
1178	30	28	1
1179	31	28	1
1180	32	28	1
1181	33	28	1
1182	34	28	1
1183	35	28	1
1184	36	28	1
1185	37	28	1
1186	38	28	1
1187	39	28	1
1188	40	28	1
1189	0	29	1
1190	1	29	1
1191	2	29	1
1192	3	29	1
1193	4	29	1
1194	5	29	1
1195	6	29	1
1196	7	29	1
1197	8	29	1
1198	9	29	1
1199	10	29	1
1200	11	29	1
1201	12	29	1
1202	13	29	1
1203	14	29	1
1204	15	29	1
1205	16	29	1
1206	17	29	1
1207	18	29	1
1208	19	29	1
1209	20	29	1
1210	21	29	1
1211	22	29	1
1212	23	29	1
1213	24	29	1
1214	25	29	1
1215	26	29	1
1216	27	29	1
1217	28	29	1
1218	29	29	1
1219	30	29	1
1220	31	29	1
1221	32	29	1
1222	33	29	1
1223	34	29	1
1224	35	29	1
1225	36	29	1
1226	37	29	1
1227	38	29	1
1228	39	29	1
1229	40	29	1
1230	0	30	1
1231	1	30	1
1232	2	30	1
1233	3	30	1
1234	4	30	1
1235	5	30	1
1236	6	30	1
1237	7	30	1
1238	8	30	1
1239	9	30	1
1240	10	30	1
1241	11	30	1
1242	12	30	1
1243	13	30	1
1244	14	30	1
1245	15	30	1
1246	16	30	1
1247	17	30	1
1248	18	30	1
1249	19	30	1
1250	20	30	1
1251	21	30	1
1252	22	30	1
1253	23	30	1
1254	24	30	1
1255	25	30	1
1256	26	30	1
1257	27	30	1
1258	28	30	1
1259	29	30	1
1260	30	30	1
1261	31	30	1
1262	32	30	1
1263	33	30	1
1264	34	30	1
1265	35	30	1
1266	36	30	1
1267	37	30	1
1268	38	30	1
1269	39	30	1
1270	40	30	1
1271	0	31	1
1272	1	31	1
1273	2	31	1
1274	3	31	1
1275	4	31	1
1276	5	31	1
1277	6	31	1
1278	7	31	1
1279	8	31	1
1280	9	31	1
1281	10	31	1
1282	11	31	1
1283	12	31	1
1284	13	31	1
1285	14	31	1
1286	15	31	1
1287	16	31	1
1288	17	31	1
1289	18	31	1
1290	19	31	1
1291	20	31	1
1292	21	31	1
1293	22	31	1
1294	23	31	1
1295	24	31	1
1296	25	31	1
1297	26	31	1
1298	27	31	1
1299	28	31	1
1300	29	31	1
1301	30	31	1
1302	31	31	1
1303	32	31	1
1304	33	31	1
1305	34	31	1
1306	35	31	1
1307	36	31	1
1308	37	31	1
1309	38	31	1
1310	39	31	1
1311	40	31	1
1312	0	32	1
1313	1	32	1
1314	2	32	1
1315	3	32	1
1316	4	32	1
1317	5	32	1
1318	6	32	1
1319	7	32	1
1320	8	32	1
1321	9	32	1
1322	10	32	1
1323	11	32	1
1324	12	32	1
1325	13	32	1
1326	14	32	1
1327	15	32	1
1328	16	32	1
1329	17	32	1
1330	18	32	1
1331	19	32	1
1332	20	32	1
1333	21	32	1
1334	22	32	1
1335	23	32	1
1336	24	32	1
1337	25	32	1
1338	26	32	1
1339	27	32	1
1340	28	32	1
1341	29	32	1
1342	30	32	1
1343	31	32	1
1344	32	32	1
1345	33	32	1
1346	34	32	1
1347	35	32	1
1348	36	32	1
1349	37	32	1
1350	38	32	1
1351	39	32	1
1352	40	32	1
1353	0	33	1
1354	1	33	1
1355	2	33	1
1356	3	33	1
1357	4	33	1
1358	5	33	1
1359	6	33	1
1360	7	33	1
1361	8	33	1
1362	9	33	1
1363	10	33	1
1364	11	33	1
1365	12	33	1
1366	13	33	1
1367	14	33	1
1368	15	33	1
1369	16	33	1
1370	17	33	1
1371	18	33	1
1372	19	33	1
1373	20	33	1
1374	21	33	1
1375	22	33	1
1376	23	33	1
1377	24	33	1
1378	25	33	1
1379	26	33	1
1380	27	33	1
1381	28	33	1
1382	29	33	1
1383	30	33	1
1384	31	33	1
1385	32	33	1
1386	33	33	1
1387	34	33	1
1388	35	33	1
1389	36	33	1
1390	37	33	1
1391	38	33	1
1392	39	33	1
1393	40	33	1
1394	0	34	1
1395	1	34	1
1396	2	34	1
1397	3	34	1
1398	4	34	1
1399	5	34	1
1400	6	34	1
1401	7	34	1
1402	8	34	1
1403	9	34	1
1404	10	34	1
1405	11	34	1
1406	12	34	1
1407	13	34	1
1408	14	34	1
1409	15	34	1
1410	16	34	1
1411	17	34	1
1412	18	34	1
1413	19	34	1
1414	20	34	1
1415	21	34	1
1416	22	34	1
1417	23	34	1
1418	24	34	1
1419	25	34	1
1420	26	34	1
1421	27	34	1
1422	28	34	1
1423	29	34	1
1424	30	34	1
1425	31	34	1
1426	32	34	1
1427	33	34	1
1428	34	34	1
1429	35	34	1
1430	36	34	1
1431	37	34	1
1432	38	34	1
1433	39	34	1
1434	40	34	1
1435	0	35	1
1436	1	35	1
1437	2	35	1
1438	3	35	1
1439	4	35	1
1440	5	35	1
1441	6	35	1
1442	7	35	1
1443	8	35	1
1444	9	35	1
1445	10	35	1
1446	11	35	1
1447	12	35	1
1448	13	35	1
1449	14	35	1
1450	15	35	1
1451	16	35	1
1452	17	35	1
1453	18	35	1
1454	19	35	1
1455	20	35	1
1456	21	35	1
1457	22	35	1
1458	23	35	1
1459	24	35	1
1460	25	35	1
1461	26	35	1
1462	27	35	1
1463	28	35	1
1464	29	35	1
1465	30	35	1
1466	31	35	1
1467	32	35	1
1468	33	35	1
1469	34	35	1
1470	35	35	1
1471	36	35	1
1472	37	35	1
1473	38	35	1
1474	39	35	1
1475	40	35	1
1476	0	36	1
1477	1	36	1
1478	2	36	1
1479	3	36	1
1480	4	36	1
1481	5	36	1
1482	6	36	1
1483	7	36	1
1484	8	36	1
1485	9	36	1
1486	10	36	1
1487	11	36	1
1488	12	36	1
1489	13	36	1
1490	14	36	1
1491	15	36	1
1492	16	36	1
1493	17	36	1
1494	18	36	1
1495	19	36	1
1496	20	36	1
1497	21	36	1
1498	22	36	1
1499	23	36	1
1500	24	36	1
1501	25	36	1
1502	26	36	1
1503	27	36	1
1504	28	36	1
1505	29	36	1
1506	30	36	1
1507	31	36	1
1508	32	36	1
1509	33	36	1
1510	34	36	1
1511	35	36	1
1512	36	36	1
1513	37	36	1
1514	38	36	1
1515	39	36	1
1516	40	36	1
1517	0	37	1
1518	1	37	1
1519	2	37	1
1520	3	37	1
1521	4	37	1
1522	5	37	1
1523	6	37	1
1524	7	37	1
1525	8	37	1
1526	9	37	1
1527	10	37	1
1528	11	37	1
1529	12	37	1
1530	13	37	1
1531	14	37	1
1532	15	37	1
1533	16	37	1
1534	17	37	1
1535	18	37	1
1536	19	37	1
1537	20	37	1
1538	21	37	1
1539	22	37	1
1540	23	37	1
1541	24	37	1
1542	25	37	1
1543	26	37	1
1544	27	37	1
1545	28	37	1
1546	29	37	1
1547	30	37	1
1548	31	37	1
1549	32	37	1
1550	33	37	1
1551	34	37	1
1552	35	37	1
1553	36	37	1
1554	37	37	1
1555	38	37	1
1556	39	37	1
1557	40	37	1
1558	0	38	1
1559	1	38	1
1560	2	38	1
1561	3	38	1
1562	4	38	1
1563	5	38	1
1564	6	38	1
1565	7	38	1
1566	8	38	1
1567	9	38	1
1568	10	38	1
1569	11	38	1
1570	12	38	1
1571	13	38	1
1572	14	38	1
1573	15	38	1
1574	16	38	1
1575	17	38	1
1576	18	38	1
1577	19	38	1
1578	20	38	1
1579	21	38	1
1580	22	38	1
1581	23	38	1
1582	24	38	1
1583	25	38	1
1584	26	38	1
1585	27	38	1
1586	28	38	1
1587	29	38	1
1588	30	38	1
1589	31	38	1
1590	32	38	1
1591	33	38	1
1592	34	38	1
1593	35	38	1
1594	36	38	1
1595	37	38	1
1596	38	38	1
1597	39	38	1
1598	40	38	1
1599	0	39	1
1600	1	39	1
1601	2	39	1
1602	3	39	1
1603	4	39	1
1604	5	39	1
1605	6	39	1
1606	7	39	1
1607	8	39	1
1608	9	39	1
1609	10	39	1
1610	11	39	1
1611	12	39	1
1612	13	39	1
1613	14	39	1
1614	15	39	1
1615	16	39	1
1616	17	39	1
1617	18	39	1
1618	19	39	1
1619	20	39	1
1620	21	39	1
1621	22	39	1
1622	23	39	1
1623	24	39	1
1624	25	39	1
1625	26	39	1
1626	27	39	1
1627	28	39	1
1628	29	39	1
1629	30	39	1
1630	31	39	1
1631	32	39	1
1632	33	39	1
1633	34	39	1
1634	35	39	1
1635	36	39	1
1636	37	39	1
1637	38	39	1
1638	39	39	1
1639	40	39	1
1640	0	40	1
1641	1	40	1
1642	2	40	1
1643	3	40	1
1644	4	40	1
1645	5	40	1
1646	6	40	1
1647	7	40	1
1648	8	40	1
1649	9	40	1
1650	10	40	1
1651	11	40	1
1652	12	40	1
1653	13	40	1
1654	14	40	1
1655	15	40	1
1656	16	40	1
1657	17	40	1
1658	18	40	1
1659	19	40	1
1660	20	40	1
1661	21	40	1
1662	22	40	1
1663	23	40	1
1664	24	40	1
1665	25	40	1
